Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
4,2017-05-06,14.9,22.0,9.2,12.1,18.3,7.0,19.6,37.8,26.09,245,4.97,50854.35,46947.2,0.2,0.0,1.0,0.2
4,2017-05-07,18.4,25.5,10.2,16.4,24.6,7.4,15.6,28.8,28.47,39,5.74,50982.15,47467.12,0.0,0.0,0.0,0.0
4,2017-05-08,21.0,28.6,12.2,18.8,27.8,9.4,14.7,25.6,28.44,3,6.49,51107.61,47167.81,0.0,0.0,0.0,0.0
4,2017-05-09,20.5,27.4,13.7,17.0,25.0,10.5,22.1,46.4,21.98,260,6.44,51230.77,45755.52,1.2,0.0,2.0,1.2
4,2017-05-10,17.6,22.6,12.2,14.1,18.1,9.6,26.8,50.0,21.26,221,5.3,51352.6,39651.3,6.4,0.0,5.0,6.4
4,2017-05-11,13.2,16.3,10.5,9.7,12.0,7.3,32.3,64.1,20.16,226,3.17,51473.17,45852.52,7.6,0.0,14.0,7.6
4,2017-05-12,13.0,18.5,9.6,10.2,14.3,7.2,28.1,58.0,18.39,224,2.88,51592.38,44641.91,3.5,0.0,10.0,3.5
4,2017-05-13,14.8,18.8,10.7,12.3,16.0,9.4,21.7,41.0,21.75,238,3.99,51710.12,44423.18,0.4,0.0,3.0,0.4
4,2017-05-14,16.0,22.1,9.5,14.5,20.2,8.1,13.7,27.4,23.31,252,4.46,51826.25,47452.75,0.0,0.0,0.0,0.0
4,2017-05-15,18.7,25.6,10.4,17.8,25.2,8.8,9.8,18.4,26.6,44,5.07,51940.69,47800.33,0.0,0.0,0.0,0.0
4,2017-05-16,21.5,28.3,13.7,20.6,28.4,12.2,11.9,20.5,26.63,85,5.52,52053.29,48403.35,0.0,0.0,0.0,0.0
4,2017-05-17,21.3,28.8,15.8,19.8,27.2,13.9,25.5,45.7,26.99,85,6.07,52163.95,46635.75,0.0,0.0,0.0,0.0
4,2017-05-18,16.0,19.3,11.4,13.9,16.2,8.9,26.2,51.1,22.15,329,4.09,52272.52,44803.67,8.9,0.0,8.0,8.9
4,2017-05-19,15.2,21.8,8.4,13.0,19.7,5.7,14.0,30.2,30.14,318,5.54,52378.91,48906.26,0.0,0.0,0.0,0.0
4,2017-05-20,17.4,25.5,8.3,15.5,24.8,5.2,12.2,20.9,30.35,48,5.75,52482.96,49002.32,0.0,0.0,0.0,0.0
4,2017-05-21,19.6,27.1,13.2,17.1,23.2,10.6,19.4,34.6,17.21,88,4.69,52584.57,20239.69,1.7,0.0,3.0,1.7
4,2017-05-22,21.9,28.8,13.2,20.6,28.6,11.5,20.9,34.6,29.7,62,6.16,52683.59,49095.55,0.0,0.0,0.0,0.0
4,2017-05-23,24.4,31.4,16.6,22.3,30.0,14.6,21.3,37.8,27.41,61,7.22,52779.89,48964.21,0.0,0.0,0.0,0.0
4,2017-05-24,25.0,31.6,16.5,23.3,30.9,14.9,14.9,25.9,29.7,97,6.97,52873.35,49173.45,0.0,0.0,0.0,0.0
4,2017-05-25,25.6,32.4,18.9,23.6,31.9,16.6,13.9,34.2,27.23,76,6.96,52963.81,49074.22,0.2,0.0,2.0,0.2
4,2017-05-26,25.2,32.7,17.8,23.7,31.9,16.2,19.2,39.6,25.3,187,6.46,53051.16,37542.02,0.6,0.0,2.0,0.6
4,2017-05-27,25.3,32.3,18.2,23.7,31.1,16.1,22.1,47.5,26.5,149,6.97,53135.25,44732.0,0.3,0.0,1.0,0.3
4,2017-05-28,22.8,28.0,18.4,20.9,26.2,16.6,21.9,40.0,21.01,166,5.87,53215.94,40410.56,4.6,0.0,4.0,4.6
4,2017-05-29,20.5,24.5,16.8,19.4,22.8,16.9,17.9,43.2,24.32,228,5.26,53293.21,49336.47,7.3,0.0,7.0,7.3
4,2017-05-30,20.9,25.5,16.1,19.4,25.2,14.2,17.9,36.4,24.24,31,5.61,53367.75,49363.3,2.1,0.0,3.0,2.1
4,2017-05-31,22.2,28.1,15.8,21.1,27.6,14.8,16.1,38.2,26.06,41,5.87,53439.57,49388.16,0.7,0.0,2.0,0.7
4,2017-06-01,23.9,30.2,16.6,23.0,29.7,15.8,13.5,27.4,25.67,62,6.03,53508.63,49411.08,0.2,0.0,1.0,0.2
4,2017-06-02,25.1,32.4,18.3,23.7,31.1,17.3,20.5,41.4,26.0,110,6.92,53574.84,49220.71,0.6,0.0,4.0,0.6
4,2017-06-03,22.4,28.3,16.6,21.4,28.1,16.5,20.9,40.0,25.17,358,6.04,53638.14,47135.66,2.1,0.0,6.0,2.1
4,2017-06-04,19.3,26.4,15.3,17.4,25.1,12.3,22.9,45.4,21.58,9,5.05,53698.45,40506.58,3.4,0.0,5.0,3.4
4,2017-06-05,18.9,26.4,11.2,17.1,24.2,9.8,14.9,29.5,30.83,282,6.4,53755.71,49483.83,0.0,0.0,0.0,0.0
4,2017-06-06,21.5,27.8,14.8,19.8,26.7,13.2,16.6,35.6,29.72,306,6.75,53809.83,49601.4,0.0,0.0,0.0,0.0
4,2017-06-07,24.0,31.7,14.7,22.2,31.0,12.1,15.3,28.8,30.52,58,6.95,53860.76,49613.69,0.0,0.0,0.0,0.0
4,2017-06-08,26.2,33.3,18.2,24.9,31.4,17.8,17.4,35.6,27.81,150,7.33,53908.43,43340.98,0.0,0.0,0.0,0.0
4,2017-06-09,26.5,33.0,19.4,24.3,30.2,18.3,17.4,34.9,28.83,234,8.1,53952.76,47477.12,0.0,0.0,0.0,0.0
4,2017-06-10,27.8,35.1,19.2,26.2,34.0,18.1,14.3,24.8,29.89,188,7.68,53993.69,49534.2,0.0,0.0,0.0,0.0
4,2017-06-11,30.1,37.1,21.5,28.7,37.3,19.4,14.3,25.2,26.41,129,7.55,54031.15,43391.12,0.0,0.0,0.0,0.0
4,2017-06-12,30.6,36.5,22.9,28.0,35.7,20.0,18.5,33.8,28.2,127,9.02,54065.08,49645.34,0.0,0.0,0.0,0.0
4,2017-06-13,29.4,36.3,21.6,28.1,36.0,19.5,16.6,27.4,29.98,129,7.89,54095.41,49808.91,0.3,0.0,1.0,0.3
4,2017-06-14,30.3,37.3,22.4,28.6,36.0,21.2,19.9,38.9,29.28,218,8.66,54122.08,49562.43,0.0,0.0,0.0,0.0
4,2017-06-15,30.1,37.9,23.3,29.0,38.0,22.0,23.7,39.6,24.0,336,6.92,54145.03,39487.29,2.6,0.0,3.0,2.6
4,2017-06-16,29.6,37.2,21.4,29.2,38.2,22.1,13.5,29.5,27.35,70,7.01,54164.19,48833.94,0.0,0.0,0.0,0.0
4,2017-06-17,31.7,39.7,23.2,29.6,37.6,22.3,20.1,39.2,26.88,22,8.66,54179.52,49546.63,0.0,0.0,0.0,0.0
4,2017-06-18,31.3,38.1,23.2,29.6,37.5,22.1,16.3,34.2,29.42,123,8.53,54190.96,49538.67,0.0,0.0,0.0,0.0
4,2017-06-19,28.8,33.1,24.3,27.0,32.0,22.5,16.1,40.3,19.94,139,6.65,54198.6,42315.21,0.2,0.0,2.0,0.2
4,2017-06-20,26.1,31.5,21.0,26.0,33.0,20.1,14.1,28.8,24.01,59,5.87,54202.47,46408.98,1.1,0.0,3.0,1.1
4,2017-06-21,28.7,35.6,20.5,28.4,35.8,20.9,15.1,29.2,27.66,269,6.81,54202.6,49774.55,0.1,0.0,1.0,0.1
4,2017-06-22,29.6,35.7,22.2,28.5,35.2,21.1,18.4,37.1,26.32,261,7.62,54199.02,49852.12,0.0,0.0,0.0,0.0
4,2017-06-23,29.7,35.5,22.5,26.5,31.9,20.4,22.0,42.1,30.99,245,9.95,54191.76,49928.81,0.0,0.0,0.0,0.0
4,2017-06-24,29.1,35.5,21.9,26.0,32.6,19.7,25.6,49.0,29.53,246,9.76,54180.88,49820.32,0.1,0.0,1.0,0.1
4,2017-06-25,26.6,33.8,19.8,25.0,32.7,20.2,20.4,42.8,16.31,275,5.35,54166.38,31184.25,4.8,0.0,8.0,4.8
4,2017-06-26,23.4,30.3,17.3,22.7,27.7,18.4,19.1,37.1,29.26,240,6.87,54148.31,49873.56,0.6,0.0,2.0,0.6
4,2017-06-27,22.8,27.3,17.8,20.1,24.9,16.5,27.3,51.1,25.97,253,7.16,54126.73,46225.16,0.0,0.0,0.0,0.0
4,2017-06-28,20.2,25.0,15.5,16.6,19.8,13.4,36.9,65.5,21.35,259,6.01,54101.66,46320.09,0.9,0.0,3.0,0.9
4,2017-06-29,17.7,23.3,12.6,13.4,18.3,9.6,27.4,51.5,27.06,303,6.67,54073.14,49708.88,0.0,0.0,0.0,0.0
4,2017-06-30,17.0,22.1,11.2,13.4,18.2,7.4,24.2,43.9,19.28,315,5.15,54041.23,39248.98,0.0,0.0,0.0,0.0
4,2017-07-01,18.7,24.1,12.8,15.0,20.2,9.7,20.0,38.9,26.48,35,6.53,54005.96,49745.58,0.0,0.0,0.0,0.0
4,2017-07-02,22.1,30.8,12.7,19.2,28.1,10.3,18.2,32.8,30.68,52,7.69,53967.38,49715.3,0.0,0.0,0.0,0.0
4,2017-07-03,26.0,33.4,17.0,24.2,32.5,15.0,16.6,30.6,30.59,74,7.38,53925.55,49683.57,0.0,0.0,0.0,0.0
4,2017-07-04,27.8,34.7,19.6,25.4,32.4,17.5,18.5,31.0,30.64,131,8.36,53880.51,49650.52,0.0,0.0,0.0,0.0
4,2017-07-05,27.9,35.0,20.4,26.1,33.5,19.8,29.1,53.3,29.47,160,8.76,53832.3,48172.79,0.3,0.0,1.0,0.3
4,2017-07-06,23.0,28.6,17.8,22.6,26.3,18.2,28.7,61.6,17.33,140,4.61,53780.99,31621.67,14.7,0.0,18.0,14.7
4,2017-07-07,19.1,23.7,16.0,19.7,24.7,15.4,14.7,45.7,15.02,324,2.87,53726.61,32486.25,22.1,0.0,15.0,22.1
4,2017-07-08,20.1,25.3,15.5,20.7,26.1,16.0,12.6,26.3,22.31,288,4.34,53669.12,49158.39,0.7,0.0,5.0,0.7
4,2017-07-09,22.8,29.7,15.6,23.9,30.8,16.6,14.8,26.3,27.97,239,5.83,53607.98,49295.09,0.0,0.0,0.0,0.0
4,2017-07-10,23.6,30.1,17.2,23.2,28.7,17.5,16.4,32.8,30.31,244,6.71,53543.2,49003.95,0.0,0.0,0.0,0.0
4,2017-07-11,24.6,32.6,16.5,23.8,31.2,16.5,15.0,29.9,30.12,272,7.1,53474.91,49133.25,0.0,0.0,0.0,0.0
4,2017-07-12,28.1,36.5,19.1,26.7,34.4,18.3,18.1,36.0,30.14,248,8.07,53403.24,49092.84,0.0,0.0,0.0,0.0
4,2017-07-13,30.7,40.2,20.7,29.3,37.6,19.9,21.6,41.8,28.69,273,8.49,53328.29,48871.12,0.0,0.0,0.0,0.0
4,2017-07-14,30.6,39.5,21.5,28.5,36.7,20.7,23.5,44.6,29.28,332,9.49,53250.21,48888.46,0.0,0.0,0.0,0.0
4,2017-07-15,29.4,37.0,20.6,28.0,36.6,17.9,22.0,36.7,29.64,29,8.1,53169.12,48871.15,0.0,0.0,0.0,0.0
4,2017-07-16,30.0,37.1,22.6,29.0,37.2,21.6,21.3,38.5,28.66,66,7.79,53085.13,48719.81,0.0,0.0,0.0,0.0
4,2017-07-17,29.5,35.9,22.7,27.7,34.3,20.9,19.7,39.2,27.41,178,7.8,52998.37,48337.63,0.0,0.0,0.0,0.0
4,2017-07-18,29.7,36.3,22.9,27.5,33.7,21.6,21.4,44.6,26.24,181,8.35,52908.96,41251.47,0.0,0.0,0.0,0.0
4,2017-07-19,27.2,31.8,22.6,24.6,29.6,21.0,23.5,45.0,28.04,236,8.64,52817.02,47836.64,0.0,0.0,0.0,0.0
4,2017-07-20,26.3,32.1,20.4,24.6,31.2,19.2,15.7,31.0,28.99,255,7.57,52722.66,48289.91,0.0,0.0,0.0,0.0
4,2017-07-21,25.8,31.4,18.9,23.8,28.5,19.2,21.4,43.2,29.4,241,7.88,52626.02,48149.7,0.0,0.0,0.0,0.0
4,2017-07-22,26.1,32.1,18.7,23.4,29.6,16.5,17.7,37.1,29.05,260,7.92,52527.19,47291.57,0.0,0.0,0.0,0.0
4,2017-07-23,27.1,33.9,18.8,24.8,31.9,16.9,16.9,35.3,29.1,297,8.08,52426.3,47998.0,0.0,0.0,0.0,0.0
4,2017-07-24,26.4,33.0,20.0,24.5,32.4,18.5,22.7,42.5,27.98,10,7.83,52323.46,47750.98,0.0,0.0,0.0,0.0
4,2017-07-25,24.4,31.9,17.5,22.0,30.6,15.0,23.3,40.3,28.71,37,7.67,52218.79,47625.96,0.0,0.0,0.0,0.0
4,2017-07-26,26.3,33.8,18.1,24.8,33.1,16.4,13.6,31.3,28.04,24,6.98,52112.38,47505.16,0.0,0.0,0.0,0.0
4,2017-07-27,29.5,36.9,20.7,27.5,35.0,18.8,17.9,37.1,28.24,267,8.47,52004.35,47496.8,0.0,0.0,0.0,0.0
4,2017-07-28,30.4,37.4,22.1,27.4,34.8,20.0,18.7,36.7,28.91,261,8.97,51894.63,47487.72,0.0,0.0,0.0,0.0
4,2017-07-29,29.5,36.5,22.4,27.4,34.9,20.8,19.0,37.1,25.84,266,7.67,51782.31,43040.27,0.0,0.0,0.0,0.0
4,2017-07-30,29.6,36.2,22.0,26.9,33.2,20.2,23.5,45.4,27.36,248,8.59,51667.37,47266.96,0.0,0.0,0.0,0.0
4,2017-07-31,28.2,33.4,21.7,25.1,30.6,19.5,20.9,45.0,27.67,242,8.56,51549.95,47260.97,0.0,0.0,0.0,0.0
4,2017-08-01,27.1,32.2,21.4,24.8,29.4,18.9,15.2,35.3,25.71,241,7.12,51430.2,46800.0,0.0,0.0,0.0,0.0
4,2017-08-02,27.8,34.5,20.7,26.4,34.2,18.9,15.9,29.9,27.63,244,7.24,51308.25,47056.74,0.0,0.0,0.0,0.0
4,2017-08-03,29.1,36.2,20.7,27.5,34.9,19.4,14.0,28.4,27.68,258,7.72,51184.25,46991.12,0.0,0.0,0.0,0.0
4,2017-08-04,31.2,37.8,23.8,30.7,38.1,24.1,15.5,27.4,27.13,275,7.57,51058.34,46838.48,0.0,0.0,0.0,0.0
4,2017-08-05,31.1,37.8,24.6,30.0,37.3,22.3,24.3,51.8,24.75,292,7.58,50930.66,46690.37,0.3,0.0,1.0,0.3
4,2017-08-06,28.3,36.2,20.0,25.9,34.7,16.5,25.7,43.9,27.33,7,8.54,50801.32,46624.97,0.0,0.0,0.0,0.0
4,2017-08-07,28.8,35.8,21.1,24.9,30.2,19.6,31.1,56.5,27.56,239,9.91,50670.47,46557.62,0.0,0.0,0.0,0.0
4,2017-08-08,24.3,30.3,18.2,21.8,28.3,16.8,16.3,29.9,27.04,319,7.13,50538.23,46417.75,0.0,0.0,0.0,0.0
4,2017-08-09,21.6,29.1,16.4,18.6,28.3,12.3,33.5,64.4,25.98,29,7.26,50404.72,46350.35,0.0,0.0,0.0,0.0
4,2017-08-10,20.0,27.4,12.6,16.3,24.9,8.5,23.0,40.0,27.55,40,7.1,50270.07,46281.16,0.0,0.0,0.0,0.0
4,2017-08-11,22.1,29.3,14.2,19.3,28.0,11.3,21.7,38.9,27.05,47,6.61,50134.39,46172.78,0.0,0.0,0.0,0.0
4,2017-08-12,24.3,31.8,16.2,21.7,30.6,12.8,16.9,36.0,26.56,50,6.54,49997.8,46098.16,0.0,0.0,0.0,0.0
4,2017-08-13,26.4,33.8,18.3,24.5,32.6,16.4,16.1,28.4,26.06,105,6.97,49860.43,46022.64,0.0,0.0,0.0,0.0
4,2017-08-14,27.4,34.6,20.4,26.5,33.3,20.2,14.5,28.4,24.07,123,6.5,49722.37,45946.27,0.0,0.0,0.0,0.0
4,2017-08-15,28.3,35.1,21.5,26.5,33.2,21.2,22.7,42.5,23.7,237,7.75,49583.74,45869.13,0.1,0.0,1.0,0.1
4,2017-08-16,28.3,34.7,20.5,26.1,33.2,17.9,19.2,31.7,26.05,326,6.92,49444.65,45791.28,0.0,0.0,0.0,0.0
4,2017-08-17,29.1,35.9,21.7,27.9,35.5,20.2,18.9,34.6,25.49,37,7.32,49305.01,45712.43,0.0,0.0,0.0,0.0
4,2017-08-18,29.6,37.0,22.2,28.3,35.6,21.2,22.9,40.7,25.2,352,7.47,49163.81,45631.95,0.0,0.0,0.0,0.0
4,2017-08-19,28.1,35.3,20.4,26.8,35.7,17.6,25.0,42.5,24.99,36,7.0,49020.97,45549.91,0.0,0.0,0.0,0.0
4,2017-08-20,28.4,35.5,20.7,26.6,36.5,17.6,20.8,38.9,25.08,47,7.47,48876.62,45466.42,0.0,0.0,0.0,0.0
4,2017-08-21,29.1,36.1,21.8,28.0,36.8,18.7,18.4,31.0,24.83,97,7.16,48730.9,45381.57,0.0,0.0,0.0,0.0
4,2017-08-22,29.5,36.4,22.9,29.0,36.4,23.4,14.4,28.8,22.39,224,6.61,48583.91,44445.17,0.0,0.0,0.0,0.0
4,2017-08-23,29.4,35.9,22.5,27.5,33.9,20.9,18.4,36.4,21.81,265,6.76,48435.78,44537.58,0.0,0.0,0.0,0.0
4,2017-08-24,28.1,35.2,20.6,25.8,33.0,19.9,22.1,42.1,24.71,243,7.47,48286.62,44977.39,0.0,0.0,0.0,0.0
4,2017-08-25,28.1,34.5,20.4,25.5,31.1,18.4,19.3,38.9,23.84,222,7.14,48136.55,44638.57,0.0,0.0,0.0,0.0
4,2017-08-26,26.8,31.7,21.0,24.7,29.2,19.2,17.7,35.3,16.83,228,5.29,47985.68,30498.49,0.1,0.0,1.0,0.1
4,2017-08-27,23.7,27.6,20.2,23.3,26.9,20.8,25.0,54.7,13.77,103,3.9,47834.1,25619.63,9.8,0.0,9.0,9.8
4,2017-08-28,19.0,21.2,16.5,19.2,22.7,17.0,17.4,50.4,9.8,23,2.15,47681.95,11036.46,35.7,0.0,23.0,35.7
4,2017-08-29,19.0,23.1,16.4,19.9,25.5,17.1,9.2,27.4,18.66,66,3.42,47529.3,41911.1,3.5,0.0,10.0,3.5
4,2017-08-30,19.4,24.2,15.1,19.6,24.0,15.4,12.2,26.6,18.44,250,3.61,47376.29,43033.75,0.2,0.0,2.0,0.2
4,2017-08-31,20.5,25.1,16.6,20.3,26.0,15.3,16.8,30.2,19.72,22,4.06,47222.99,42981.73,0.1,0.0,1.0,0.1
4,2017-09-01,20.2,26.5,15.3,18.6,26.4,13.1,21.0,36.4,19.3,34,4.86,47069.52,38275.94,0.0,0.0,0.0,0.0
4,2017-09-02,18.8,25.6,12.2,16.9,24.7,9.5,19.7,33.5,24.25,59,4.88,46915.96,42960.06,0.0,0.0,0.0,0.0
4,2017-09-03,22.8,30.7,14.9,20.6,28.0,14.2,13.9,28.8,22.14,253,5.75,46762.42,40775.66,0.1,0.0,1.0,0.1
4,2017-09-04,23.0,29.3,16.2,21.7,28.7,14.9,13.2,24.1,22.38,330,5.43,46609.0,42596.78,0.0,0.0,0.0,0.0
4,2017-09-05,24.2,31.2,16.8,24.0,31.6,16.6,11.8,21.2,22.54,64,5.17,46455.79,42544.93,0.0,0.0,0.0,0.0
4,2017-09-06,25.1,31.8,19.0,23.7,31.0,17.7,27.2,46.1,19.93,31,5.81,46302.69,42396.5,0.0,0.0,0.0,0.0
4,2017-09-07,23.5,30.4,16.8,20.4,27.7,13.4,20.8,37.1,23.22,31,6.6,46148.66,42376.07,0.0,0.0,0.0,0.0
4,2017-09-08,23.2,31.4,14.6,20.4,28.3,12.4,15.9,31.3,22.95,288,6.43,45993.62,42284.7,0.0,0.0,0.0,0.0
4,2017-09-09,20.1,23.8,15.4,16.1,20.3,11.3,29.5,53.3,16.87,311,5.69,45837.68,36000.0,0.0,0.0,0.0,0.0
4,2017-09-10,18.1,24.5,11.0,15.4,22.1,9.0,15.9,32.0,22.48,316,5.12,45680.93,42172.42,0.0,0.0,0.0,0.0
4,2017-09-11,23.1,30.6,16.1,20.3,27.5,14.2,20.9,38.5,21.74,289,6.54,45523.48,42116.09,0.0,0.0,0.0,0.0
4,2017-09-12,21.6,27.1,16.0,19.6,25.3,14.3,17.5,30.2,21.36,325,5.07,45365.43,40633.19,0.0,0.0,0.0,0.0
4,2017-09-13,23.0,30.5,14.7,21.0,28.6,12.8,11.7,25.6,21.38,258,5.3,45206.88,42002.97,0.0,0.0,0.0,0.0
4,2017-09-14,23.1,30.1,16.7,20.4,28.0,12.0,24.4,43.9,21.16,329,6.0,45047.93,41879.12,0.0,0.0,0.0,0.0
4,2017-09-15,17.1,21.7,13.4,12.7,19.0,8.5,28.2,49.3,17.19,35,5.1,44888.68,40679.57,0.0,0.0,0.0,0.0
4,2017-09-16,15.5,21.3,10.0,11.8,17.8,6.7,18.4,35.6,17.04,8,4.3,44729.2,40719.99,0.0,0.0,0.0,0.0
4,2017-09-17,17.0,24.0,8.9,13.6,20.0,5.9,14.7,28.8,20.04,258,4.73,44569.62,41403.81,0.0,0.0,0.0,0.0
4,2017-09-18,17.8,23.8,12.9,14.6,19.4,9.9,22.4,44.3,15.47,311,4.31,44410.02,32836.16,0.0,0.0,0.0,0.0
4,2017-09-19,19.1,26.5,11.6,16.9,24.8,9.1,11.4,22.7,20.76,43,4.55,44250.49,41085.57,0.0,0.0,0.0,0.0
4,2017-09-20,19.9,27.6,11.6,17.2,25.4,8.1,12.7,21.6,20.71,27,4.72,44091.14,40926.32,0.0,0.0,0.0,0.0
4,2017-09-21,21.4,28.8,13.3,19.0,26.7,10.9,11.0,25.2,19.48,277,4.82,43932.04,38730.29,0.0,0.0,0.0,0.0
4,2017-09-22,20.5,26.4,16.3,19.1,25.9,15.1,15.2,28.4,16.56,55,4.02,43773.3,38260.26,2.4,0.0,3.0,2.4
4,2017-09-23,20.8,27.6,14.4,19.5,27.0,13.6,12.1,20.2,18.81,57,4.11,43615.01,40314.86,0.0,0.0,0.0,0.0
4,2017-09-24,22.3,29.2,14.8,20.1,26.8,12.9,15.8,31.0,19.66,246,5.19,43457.27,40195.03,0.0,0.0,0.0,0.0
4,2017-09-25,21.3,27.9,15.4,18.5,24.9,12.8,20.1,36.4,19.72,310,5.28,43300.16,39836.08,0.0,0.0,0.0,0.0
4,2017-09-26,19.5,25.4,13.3,17.4,24.0,11.2,15.1,28.1,19.53,43,4.19,43143.6,39719.34,0.0,0.0,0.0,0.0
4,2017-09-27,20.1,26.7,13.5,18.7,25.6,12.5,10.4,22.0,18.04,175,4.08,42986.48,36916.54,0.0,0.0,0.0,0.0
4,2017-09-28,20.7,27.6,13.2,19.4,26.5,11.4,9.9,20.5,18.8,71,3.96,42828.71,39256.96,0.0,0.0,0.0,0.0
4,2017-09-29,22.2,28.1,15.2,21.2,27.4,14.4,12.6,22.3,16.37,253,3.97,42670.4,37996.42,0.0,0.0,0.0,0.0
4,2017-09-30,22.5,28.4,17.0,20.7,26.1,16.1,21.4,36.4,14.17,308,4.14,42511.66,25254.32,0.0,0.0,0.0,0.0
4,2017-10-01,21.4,27.0,16.2,19.8,24.8,15.4,18.1,35.6,12.24,45,3.89,42352.57,21322.12,0.0,0.0,0.0,0.0
4,2017-10-02,22.0,28.7,15.3,21.4,27.4,14.9,13.6,27.7,13.96,33,3.54,42193.25,36358.23,0.0,0.0,0.0,0.0
4,2017-10-03,22.7,29.3,15.5,22.5,29.2,15.7,19.0,30.6,16.66,64,3.73,42033.8,37588.89,0.0,0.0,0.0,0.0
4,2017-10-04,22.6,28.7,16.4,21.4,28.4,15.2,21.9,36.4,17.53,74,4.34,41874.33,37576.02,0.0,0.0,0.0,0.0
4,2017-10-05,22.8,30.0,15.4,21.9,29.3,14.6,18.0,30.6,17.54,99,4.2,41714.93,37431.1,0.0,0.0,0.0,0.0
4,2017-10-06,21.8,30.0,14.7,18.5,26.4,12.4,22.5,38.5,17.95,35,5.53,41555.72,37478.12,0.0,0.0,0.0,0.0
4,2017-10-07,18.8,25.4,11.9,14.9,21.3,8.2,15.6,31.3,18.19,56,4.41,41396.79,37251.74,0.0,0.0,0.0,0.0
4,2017-10-08,19.1,26.8,11.9,17.4,24.5,9.8,11.3,21.2,17.23,5,3.85,41238.26,36791.57,0.0,0.0,0.0,0.0
4,2017-10-09,19.3,27.4,11.7,15.7,24.0,8.1,10.5,19.4,17.56,14,4.3,41080.23,36753.02,0.0,0.0,0.0,0.0
4,2017-10-10,19.2,27.6,10.8,15.9,24.2,7.5,11.8,22.3,17.23,0,4.36,40922.82,36643.32,0.0,0.0,0.0,0.0
4,2017-10-11,19.9,27.6,11.1,16.8,24.5,7.7,10.5,24.1,16.86,248,4.1,40766.12,36402.93,0.0,0.0,0.0,0.0
4,2017-10-12,20.0,28.1,12.0,17.3,25.4,8.8,9.6,19.8,15.16,93,3.83,40610.26,36066.49,0.0,0.0,0.0,0.0
4,2017-10-13,20.7,28.4,13.5,18.5,25.8,11.2,12.9,26.6,16.16,261,4.01,40455.35,36135.2,0.0,0.0,0.0,0.0
4,2017-10-14,21.0,28.2,13.3,18.9,25.5,11.5,11.9,23.8,15.97,227,3.92,40301.5,36040.59,0.0,0.0,0.0,0.0
4,2017-10-15,21.5,28.7,14.4,19.5,26.4,12.9,15.4,27.4,15.03,118,4.15,40148.84,36000.0,0.0,0.0,0.0,0.0
4,2017-10-16,19.9,26.1,14.4,18.3,23.9,13.8,12.2,25.9,15.37,115,3.57,39997.25,36001.95,0.0,0.0,0.0,0.0
4,2017-10-17,16.1,21.0,13.5,14.9,17.7,12.3,23.1,43.9,6.71,169,1.74,39845.54,8494.17,6.3,0.0,9.0,6.3
4,2017-10-18,12.9,14.7,9.6,11.4,14.7,7.9,20.2,35.6,4.64,232,0.94,39693.61,11280.42,20.2,0.0,17.0,20.2
4,2017-10-19,11.8,17.5,6.5,9.7,14.3,4.8,20.4,35.6,11.77,297,2.18,39541.57,31663.04,0.0,0.0,0.0,0.0
4,2017-10-20,14.5,19.5,10.0,13.3,17.9,8.4,17.2,31.3,11.94,227,2.12,39389.56,36000.0,0.0,0.0,0.0,0.0
4,2017-10-21,16.7,20.9,12.8,16.2,20.0,10.8,16.0,29.9,10.43,275,2.19,39237.7,28485.66,0.2,0.0,2.0,0.2
4,2017-10-22,13.0,18.1,8.9,10.8,16.1,6.4,12.5,25.6,14.35,39,2.48,39086.11,35796.2,0.0,0.0,0.0,0.0
4,2017-10-23,13.0,20.4,7.2,10.7,17.9,4.7,12.9,21.2,14.61,28,2.5,38934.92,35637.16,0.0,0.0,0.0,0.0
4,2017-10-24,15.3,22.4,9.0,13.0,20.8,6.0,11.4,19.1,14.42,31,2.76,38784.28,35478.45,0.0,0.0,0.0,0.0
4,2017-10-25,15.6,23.8,7.9,14.0,22.4,5.8,8.8,13.7,14.22,30,2.53,38634.29,35320.2,0.0,0.0,0.0,0.0
4,2017-10-26,16.1,24.6,9.2,14.5,22.9,7.1,7.8,13.0,14.16,27,2.64,38485.12,35162.59,0.0,0.0,0.0,0.0
4,2017-10-27,17.4,27.3,10.3,14.6,24.5,7.7,17.2,29.9,13.93,30,3.82,38336.89,35005.74,0.0,0.0,0.0,0.0
4,2017-10-28,15.4,22.4,10.1,12.8,19.1,8.4,13.5,28.4,13.69,53,3.16,38189.75,34849.82,0.0,0.0,0.0,0.0
4,2017-10-29,14.4,23.1,7.1,10.9,19.4,4.3,17.6,30.6,13.89,38,3.37,38043.83,34694.98,0.0,0.0,0.0,0.0
4,2017-10-30,14.2,20.4,9.0,11.3,17.7,6.4,17.1,31.3,13.14,45,2.85,37899.29,34541.38,0.0,0.0,0.0,0.0
4,2017-10-31,12.2,18.4,7.0,9.9,16.6,3.1,15.3,26.3,8.95,37,1.88,37756.27,29649.03,0.0,0.0,0.0,0.0
